30 epochs
learned relu
initial positive coefficient: 1.0
initial negative coefficient: 0.0
Epoch 18, Batch 200, Control Accuracy: 0.600, Test Accuracy: 0.000, Control Loss: 174.233, Test Loss: 129.335
Epoch 18, Batch 300, Control Accuracy: 0.600, Test Accuracy: 0.000, Control Loss: 171.233, Test Loss: 126.925
Epoch 18, Batch 400, Control Accuracy: 0.490, Test Accuracy: 0.000, Control Loss: 173.983, Test Loss: 125.168
Epoch 18, Batch 500, Control Accuracy: 0.570, Test Accuracy: 0.000, Control Loss: 169.233, Test Loss: 126.556
Epoch 18, Batch 600, Control Accuracy: 0.710, Test Accuracy: 0.000, Control Loss: 173.483, Test Loss: 131.123
Epoch 18, Batch 700, Control Accuracy: 0.570, Test Accuracy: 0.000, Control Loss: 177.733, Test Loss: 126.946
Epoch 18, Batch 800, Control Accuracy: 0.690, Test Accuracy: 0.000, Control Loss: 171.483, Test Loss: 126.329
Epoch 19, Batch 100, Control Accuracy: 0.660, Test Accuracy: 0.000, Control Loss: 172.733, Test Loss: 127.246
Epoch 19, Batch 200, Control Accuracy: 0.780, Test Accuracy: 0.000, Control Loss: 170.733, Test Loss: 128.459
Epoch 19, Batch 300, Control Accuracy: 0.760, Test Accuracy: 0.000, Control Loss: 172.233, Test Loss: 123.849
Epoch 19, Batch 400, Control Accuracy: 0.900, Test Accuracy: 0.000, Control Loss: 175.733, Test Loss: 129.836
Epoch 19, Batch 500, Control Accuracy: 0.810, Test Accuracy: 0.000, Control Loss: 172.983, Test Loss: 132.840
Epoch 19, Batch 600, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 170.483, Test Loss: 134.520
Epoch 19, Batch 700, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 170.733, Test Loss: 166.403
Epoch 19, Batch 800, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 172.983, Test Loss: 169.733
Epoch 20, Batch 100, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 170.733, Test Loss: 169.686
Epoch 20, Batch 200, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 174.483, Test Loss: 166.233
Epoch 20, Batch 300, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 171.983, Test Loss: 166.722
Epoch 20, Batch 400, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 170.983, Test Loss: 169.233
Epoch 20, Batch 500, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 171.483, Test Loss: 165.483
Epoch 20, Batch 600, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 172.233, Test Loss: 169.233
Epoch 20, Batch 700, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 172.733, Test Loss: 168.983
Epoch 20, Batch 800, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 173.483, Test Loss: 166.983
Epoch 21, Batch 100, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 171.733, Test Loss: 168.733
Epoch 21, Batch 200, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 173.483, Test Loss: 169.733
Epoch 21, Batch 300, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 174.983, Test Loss: 167.233
Epoch 21, Batch 400, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 171.983, Test Loss: 172.473
Epoch 21, Batch 500, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 172.733, Test Loss: 161.087
Epoch 21, Batch 600, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 171.733, Test Loss: 168.225
